date,temp,timestep,quality
1878-07-16,16.0,927,0
1878-07-17,15.6,928,0
1878-07-18,19.2,929,0
1878-07-19,18.5,930,0
1878-07-20,18.1,931,0
1878-07-21,20.8,932,0
1878-07-22,22.7,933,0
1878-07-23,22.0,934,0
1878-07-24,18.2,935,0
1878-07-25,17.5,936,0
1878-07-26,18.4,937,0
1878-07-27,18.7,938,0
1878-07-28,18.0,939,0
1878-07-29,17.0,940,0
1878-07-30,15.3,941,0
1878-07-31,17.4,942,0
1878-08-01,15.5,943,0
1878-08-02,16.1,944,0
1878-08-03,20.2,945,0
1878-08-04,21.8,946,0
1878-08-05,20.4,947,0
1878-08-06,22.6,948,0
1878-08-07,21.5,949,0
1878-08-08,21.5,950,0
1878-08-09,20.7,951,0
1878-08-10,21.2,952,0
1878-08-11,21.1,953,0
1878-08-12,20.0,954,0
1878-08-13,20.1,955,0
1878-08-14,17.6,956,0
1878-08-15,18.3,957,0
1878-08-16,19.4,958,0
1878-08-17,17.8,959,0
1878-08-18,18.4,960,0
1878-08-19,18.5,961,0
1878-08-20,16.7,962,0
1878-08-21,15.8,963,0
1878-08-22,16.7,964,0
1878-08-23,17.3,965,0
1878-08-24,17.6,966,0
1878-08-25,16.8,967,0
1878-08-26,18.4,968,0
1878-08-27,18.4,969,0
1878-08-28,18.6,970,0
1878-08-29,19.0,971,0
1878-08-30,20.5,972,0
1878-08-31,18.6,973,0
1878-09-01,18.3,974,0
1878-09-02,16.8,975,0
1878-09-03,16.5,976,0
1878-09-04,17.5,977,0
1878-09-05,18.7,978,0
1878-09-06,20.9,979,0
1878-09-07,19.6,980,0
1878-09-08,17.9,981,0
1878-09-09,18.6,982,0
1878-09-10,18.6,983,0
1878-09-11,16.9,984,0
1878-09-12,17.2,985,0
1878-09-13,18.3,986,0
1878-09-14,18.9,987,0
1878-09-15,19.3,988,0
1878-09-16,14.8,989,0
1878-09-17,14.1,990,0
1878-09-18,17.6,991,0
1878-09-19,13.9,992,0
1878-09-20,13.5,993,0
1878-09-21,12.6,994,0
1878-09-22,10.7,995,0
1878-09-23,9.9,996,0
1878-09-24,14.1,997,0
1878-09-25,15.9,998,0
1878-09-26,14.9,999,0
1878-09-27,12.3,1000,0
1878-09-28,13.4,1001,0
1878-09-29,13.3,1002,0
1878-09-30,13.8,1003,0
1878-10-01,12.1,1004,0
1878-10-02,10.8,1005,0
1878-10-03,11.7,1006,0
1878-10-04,11.9,1007,0
1878-10-05,13.4,1008,0
1878-10-06,12.1,1009,0
1878-10-07,13.7,1010,0
1878-10-08,14.6,1011,0
1878-10-09,14.7,1012,0
1878-10-10,16.2,1013,0
1878-10-11,13.1,1014,0
1878-10-12,11.6,1015,0
1878-10-13,11.0,1016,0
1878-10-14,10.3,1017,0
1878-10-15,10.1,1018,0
1878-10-16,11.5,1019,0
1878-10-17,12.5,1020,0
1878-10-18,12.5,1021,0
1878-10-19,12.3,1022,0
1878-10-20,12.6,1023,0
1878-10-21,10.8,1024,0
1878-10-22,14.3,1025,0
1878-10-23,11.4,1026,0
1878-10-24,9.9,1027,0
1878-10-25,12.8,1028,0
1878-10-26,10.7,1029,0
1878-10-27,11.0,1030,0
1878-10-28,9.9,1031,0
1878-10-29,7.4,1032,0
1878-10-30,5.6,1033,0
1878-10-31,5.2,1034,0
1878-11-01,3.5,1035,0
1878-11-02,4.4,1036,0
1878-11-03,3.3,1037,0
1878-11-04,4.3,1038,0
1878-11-05,3.3,1039,0
1878-11-06,1.0,1040,0
1878-11-07,3.4,1041,0
1878-11-08,4.8,1042,0
1878-11-09,4.5,1043,0
1878-11-10,4.1,1044,0
1878-11-11,6.7,1045,0
1878-11-12,5.2,1046,0
1878-11-13,4.4,1047,0
1878-11-14,6.6,1048,0
1878-11-15,5.6,1049,0
1878-11-16,5.2,1050,0
1878-11-17,4.1,1051,0
1878-11-18,4.1,1052,0
1878-11-19,5.9,1053,0
1878-11-20,4.6,1054,0
1878-11-21,1.4,1055,0
1878-11-22,0.4,1056,0
1878-11-23,1.1,1057,0
1878-11-24,2.3,1058,0
1878-11-25,7.5,1059,0
1878-11-26,9.5,1060,0
1878-11-27,10.5,1061,0
1878-11-28,10.7,1062,0
1878-11-29,8.6,1063,0
1878-11-30,5.1,1064,0
1878-12-01,3.5,1065,0
1878-12-02,1.8,1066,0
1878-12-03,5.1,1067,0
1878-12-04,5.9,1068,0
1878-12-05,4.3,1069,0
1878-12-06,3.5,1070,0
1878-12-07,2.3,1071,0
1878-12-08,0.2,1072,0
1878-12-09,-0.1,1073,0
1878-12-10,1.0,1074,0
1878-12-11,-0.1,1075,0
1878-12-12,0.2,1076,0
1878-12-13,0.7,1077,0
1878-12-14,-3.4,1078,0
1878-12-15,-3.7,1079,0
1878-12-16,-3.2,1080,0
1878-12-17,-4.0,1081,0
1878-12-18,-3.6,1082,0
1878-12-19,-0.1,1083,0
1878-12-20,0.6,1084,0
1878-12-21,-2.1,1085,0
1878-12-22,0.4,1086,0
1878-12-23,0.5,1087,0
1878-12-24,0.2,1088,0
1878-12-25,-1.3,1089,0
1878-12-26,-1.5,1090,0
1878-12-27,2.8,1091,0
1878-12-28,4.3,1092,0
1878-12-29,2.9,1093,0
1878-12-30,4.4,1094,0
1878-12-31,9.6,1095,0
1879-01-01,7.2,1096,0
1879-01-02,1.4,1097,0
1879-01-03,0.7,1098,0
1879-01-04,1.3,1099,0
1879-01-05,0.4,1100,0
1879-01-06,-0.8,1101,0
1879-01-07,-5.2,1102,0
1879-01-08,-6.7,1103,0
1879-01-09,-5.5,1104,0
1879-01-10,-7.3,1105,0
1879-01-11,-10.1,1106,0
1879-01-12,-4.9,1107,0
1879-01-13,-2.4,1108,0
1879-01-14,-0.4,1109,0
1879-01-15,-1.8,1110,0
1879-01-16,0.2,1111,0
1879-01-17,-2.3,1112,0
1879-01-18,-1.3,1113,0
1879-01-19,-2.9,1114,0
1879-01-20,-1.7,1115,0
1879-01-21,-3.3,1116,0
1879-01-22,-6.4,1117,0
1879-01-23,-7.3,1118,0
1879-01-24,-2.0,1119,0
1879-01-25,-0.7,1120,0
1879-01-26,0.6,1121,0
1879-01-27,0.5,1122,0
1879-01-28,-0.3,1123,0
1879-01-29,-1.2,1124,0
1879-01-30,-3.0,1125,0
1879-01-31,-7.1,1126,0
1879-02-01,-7.4,1127,0
1879-02-02,-9.3,1128,0
1879-02-03,-6.4,1129,0
1879-02-04,-3.0,1130,0
1879-02-05,-1.2,1131,0
1879-02-06,2.2,1132,0
1879-02-07,4.4,1133,0
1879-02-08,5.1,1134,0
1879-02-09,6.5,1135,0
1879-02-10,9.1,1136,0
1879-02-11,8.0,1137,0
1879-02-12,5.4,1138,0
1879-02-13,1.4,1139,0
1879-02-14,-0.8,1140,0
1879-02-15,0.6,1141,0
1879-02-16,0.7,1142,0
1879-02-17,2.8,1143,0
1879-02-18,2.9,1144,0
1879-02-19,0.7,1145,0
1879-02-20,-1.6,1146,0
1879-02-21,1.8,1147,0
1879-02-22,-1.0,1148,0
1879-02-23,-1.7,1149,0
1879-02-24,0.2,1150,0
1879-02-25,0.5,1151,0
1879-02-26,1.3,1152,0
1879-02-27,1.1,1153,0
1879-02-28,-1.8,1154,0
1879-03-01,-0.2,1155,0
1879-03-02,1.5,1156,0
1879-03-03,1.8,1157,0
1879-03-04,2.5,1158,0
1879-03-05,2.7,1159,0
1879-03-06,4.7,1160,0
1879-03-07,4.6,1161,0
1879-03-08,5.4,1162,0
1879-03-09,5.8,1163,0
1879-03-10,7.3,1164,0
1879-03-11,4.8,1165,0
1879-03-12,3.7,1166,0
1879-03-13,-1.2,1167,0
1879-03-14,-0.6,1168,0
1879-03-15,0.3,1169,0
1879-03-16,5.3,1170,0
1879-03-17,2.6,1171,0
1879-03-18,0.9,1172,0
1879-03-19,2.5,1173,0
1879-03-20,2.5,1174,0
1879-03-21,-0.1,1175,0
1879-03-22,-0.7,1176,0
1879-03-23,-2.7,1177,0
1879-03-24,-3.4,1178,0
1879-03-25,-1.6,1179,0
1879-03-26,-1.4,1180,0
1879-03-27,-0.7,1181,0
1879-03-28,0.9,1182,0
1879-03-29,2.5,1183,0
1879-03-30,6.9,1184,0
1879-03-31,10.0,1185,0
1879-04-01,12.2,1186,0
1879-04-02,13.8,1187,0
1879-04-03,12.0,1188,0
1879-04-04,8.3,1189,0
1879-04-05,6.5,1190,0
1879-04-06,6.3,1191,0
1879-04-07,9.7,1192,0
1879-04-08,8.9,1193,0
1879-04-09,7.9,1194,0
1879-04-10,3.1,1195,0
1879-04-11,0.5,1196,0
1879-04-12,4.3,1197,0
1879-04-13,4.3,1198,0
1879-04-14,4.5,1199,0
1879-04-15,7.3,1200,0
1879-04-16,7.1,1201,0
1879-04-17,2.9,1202,0
1879-04-18,2.2,1203,0
1879-04-19,5.6,1204,0
1879-04-20,7.8,1205,0
1879-04-21,12.1,1206,0
1879-04-22,10.5,1207,0
1879-04-23,8.1,1208,0
1879-04-24,8.1,1209,0
1879-04-25,6.0,1210,0
1879-04-26,7.9,1211,0
1879-04-27,8.7,1212,0
1879-04-28,4.3,1213,0
1879-04-29,5.4,1214,0
1879-04-30,5.7,1215,0
1879-05-01,5.3,1216,0
1879-05-02,5.6,1217,0
1879-05-03,7.8,1218,0
1879-05-04,9.5,1219,0
1879-05-05,11.6,1220,0
1879-05-06,11.8,1221,0
1879-05-07,7.9,1222,0
1879-05-08,8.0,1223,0
1879-05-09,11.4,1224,0
1879-05-10,8.2,1225,0
1879-05-11,7.6,1226,0
1879-05-12,8.9,1227,0
1879-05-13,11.7,1228,0
1879-05-14,13.3,1229,0
1879-05-15,13.9,1230,0
1879-05-16,11.8,1231,0
1879-05-17,9.8,1232,0
1879-05-18,9.1,1233,0
1879-05-19,9.7,1234,0
1879-05-20,14.0,1235,0
1879-05-21,15.5,1236,0
1879-05-22,17.0,1237,0
1879-05-23,18.4,1238,0
1879-05-24,19.3,1239,0
1879-05-25,20.3,1240,0
1879-05-26,17.7,1241,0
1879-05-27,21.1,1242,0
1879-05-28,21.2,1243,0
1879-05-29,16.9,1244,0
1879-05-30,17.7,1245,0
1879-05-31,17.7,1246,0
1879-06-01,18.0,1247,0
1879-06-02,17.6,1248,0
1879-06-03,17.7,1249,0
1879-06-04,14.6,1250,0
1879-06-05,14.4,1251,0
1879-06-06,15.9,1252,0
1879-06-07,14.7,1253,0
1879-06-08,18.2,1254,0
1879-06-09,19.4,1255,0
1879-06-10,18.6,1256,0
1879-06-11,18.2,1257,0
1879-06-12,17.9,1258,0
1879-06-13,17.3,1259,0
1879-06-14,15.2,1260,0
1879-06-15,17.3,1261,0
1879-06-16,20.7,1262,0
1879-06-17,20.6,1263,0
1879-06-18,16.6,1264,0
1879-06-19,15.8,1265,0
1879-06-20,20.0,1266,0
1879-06-21,20.4,1267,0
1879-06-22,19.5,1268,0
1879-06-23,17.7,1269,0
1879-06-24,18.7,1270,0
1879-06-25,17.9,1271,0
1879-06-26,16.8,1272,0
1879-06-27,17.9,1273,0
1879-06-28,22.1,1274,0
1879-06-29,20.6,1275,0
1879-06-30,18.2,1276,0
1879-07-01,19.4,1277,0
1879-07-02,17.5,1278,0
1879-07-03,16.0,1279,0
1879-07-04,15.6,1280,0
1879-07-05,15.1,1281,0
1879-07-06,14.3,1282,0
1879-07-07,14.9,1283,0
1879-07-08,18.1,1284,0
1879-07-09,17.5,1285,0
1879-07-10,14.5,1286,0
1879-07-11,12.5,1287,0
1879-07-12,14.7,1288,0
1879-07-13,18.0,1289,0
1879-07-14,17.7,1290,0
1879-07-15,17.2,1291,0
1879-07-16,15.0,1292,0
1879-07-17,17.1,1293,0
1879-07-18,19.3,1294,0
1879-07-19,19.3,1295,0
1879-07-20,19.0,1296,0
1879-07-21,17.5,1297,0
1879-07-22,17.1,1298,0
1879-07-23,17.6,1299,0
1879-07-24,15.8,1300,0
1879-07-25,17.1,1301,0
1879-07-26,18.0,1302,0
1879-07-27,16.7,1303,0
1879-07-28,17.4,1304,0
1879-07-29,19.4,1305,0
1879-07-30,21.4,1306,0
1879-07-31,22.5,1307,0
1879-08-01,20.6,1308,0
1879-08-02,22.6,1309,0
1879-08-03,21.5,1310,0
1879-08-04,24.5,1311,0
1879-08-05,22.6,1312,0
1879-08-06,21.7,1313,0
1879-08-07,18.7,1314,0
1879-08-08,18.4,1315,0
1879-08-09,16.5,1316,0
1879-08-10,15.1,1317,0
1879-08-11,15.1,1318,0
1879-08-12,16.9,1319,0
1879-08-13,18.7,1320,0
1879-08-14,19.3,1321,0
1879-08-15,19.0,1322,0
1879-08-16,19.5,1323,0
1879-08-17,18.1,1324,0
1879-08-18,16.9,1325,0
1879-08-19,17.0,1326,0
1879-08-20,18.5,1327,0
1879-08-21,22.3,1328,0
1879-08-22,23.2,1329,0
1879-08-23,21.4,1330,0
1879-08-24,19.4,1331,0
1879-08-25,19.3,1332,0
1879-08-26,17.8,1333,0
1879-08-27,16.3,1334,0
1879-08-28,19.7,1335,0
1879-08-29,18.6,1336,0
1879-08-30,18.0,1337,0
1879-08-31,17.0,1338,0
1879-09-01,14.2,1339,0
1879-09-02,14.4,1340,0
1879-09-03,17.3,1341,0
1879-09-04,17.6,1342,0
1879-09-05,14.7,1343,0
1879-09-06,16.2,1344,0
1879-09-07,19.1,1345,0
1879-09-08,20.6,1346,0
1879-09-09,17.1,1347,0
1879-09-10,15.4,1348,0
1879-09-11,14.5,1349,0
1879-09-12,14.8,1350,0
1879-09-13,16.7,1351,0
1879-09-14,18.2,1352,0
1879-09-15,16.2,1353,0
1879-09-16,15.2,1354,0
1879-09-17,17.8,1355,0
1879-09-18,19.1,1356,0
1879-09-19,18.4,1357,0
1879-09-20,17.1,1358,0
1879-09-21,18.2,1359,0
1879-09-22,17.2,1360,0
1879-09-23,13.7,1361,0
1879-09-24,15.0,1362,0
1879-09-25,15.5,1363,0
1879-09-26,12.2,1364,0
1879-09-27,14.7,1365,0
1879-09-28,11.9,1366,0
1879-09-29,12.9,1367,0
1879-09-30,13.7,1368,0
1879-10-01,14.6,1369,0
1879-10-02,15.6,1370,0
1879-10-03,11.9,1371,0
1879-10-04,11.0,1372,0
1879-10-05,10.8,1373,0
1879-10-06,10.9,1374,0
1879-10-07,11.8,1375,0
1879-10-08,12.6,1376,0
1879-10-09,9.9,1377,0
1879-10-10,10.9,1378,0
1879-10-11,10.0,1379,0
1879-10-12,11.1,1380,0
1879-10-13,10.8,1381,0
1879-10-14,8.7,1382,0
1879-10-15,5.3,1383,0
1879-10-16,4.5,1384,0
1879-10-17,3.3,1385,0
1879-10-18,4.8,1386,0
1879-10-19,7.8,1387,0
1879-10-20,9.8,1388,0
1879-10-21,7.7,1389,0
1879-10-22,6.7,1390,0
1879-10-23,7.2,1391,0
1879-10-24,10.6,1392,0
1879-10-25,8.3,1393,0
1879-10-26,7.9,1394,0
1879-10-27,7.8,1395,0
1879-10-28,9.8,1396,0
1879-10-29,8.3,1397,0
1879-10-30,7.9,1398,0
1879-10-31,7.3,1399,0
1879-11-01,6.3,1400,0
1879-11-02,5.0,1401,0
1879-11-03,3.0,1402,0
1879-11-04,7.2,1403,0
1879-11-05,7.2,1404,0
1879-11-06,5.5,1405,0
1879-11-07,4.0,1406,0
1879-11-08,8.6,1407,0
1879-11-09,7.8,1408,0
1879-11-10,4.1,1409,0
1879-11-11,4.8,1410,0
1879-11-12,4.7,1411,0
1879-11-13,3.8,1412,0
1879-11-14,1.3,1413,0
1879-11-15,0.4,1414,0
1879-11-16,0.1,1415,0
1879-11-17,1.4,1416,0
1879-11-18,0.0,1417,0
1879-11-19,-0.5,1418,0
1879-11-20,-1.8,1419,0
1879-11-21,0.9,1420,0
1879-11-22,2.3,1421,0
1879-11-23,4.0,1422,0
1879-11-24,1.4,1423,0
1879-11-25,-1.7,1424,0
1879-11-26,-7.9,1425,0
1879-11-27,-5.4,1426,0
1879-11-28,-2.1,1427,0
1879-11-29,0.1,1428,0
1879-11-30,-2.6,1429,0
1879-12-01,-7.4,1430,0
1879-12-02,-9.3,1431,0
1879-12-03,-8.9,1432,0
1879-12-04,-10.4,1433,0
1879-12-05,-8.7,1434,0
1879-12-06,-8.0,1435,0
1879-12-07,-4.7,1436,0
1879-12-08,-9.0,1437,0
1879-12-09,-15.0,1438,0
1879-12-10,-9.6,1439,0
1879-12-11,-1.4,1440,0
1879-12-12,0.5,1441,0
1879-12-13,-2.7,1442,0
1879-12-14,-2.2,1443,0
1879-12-15,-2.9,1444,0
1879-12-16,-4.3,1445,0
1879-12-17,-4.5,1446,0
1879-12-18,-3.2,1447,0
1879-12-19,-0.5,1448,0
1879-12-20,-5.5,1449,0
1879-12-21,-7.9,1450,0
1879-12-22,-5.8,1451,0
1879-12-23,-0.1,1452,0
1879-12-24,-3.1,1453,0
1879-12-25,0.6,1454,0
1879-12-26,-0.3,1455,0
1879-12-27,-5.0,1456,0
1879-12-28,-4.0,1457,0
1879-12-29,3.2,1458,0
1879-12-30,3.6,1459,0
1879-12-31,2.9,1460,0
1880-01-01,4.9,1461,0
1880-01-02,6.8,1462,0
1880-01-03,4.7,1463,0
1880-01-04,3.2,1464,0
1880-01-05,3.4,1465,0
1880-01-06,2.7,1466,0
1880-01-07,2.1,1467,0
1880-01-08,0.7,1468,0
1880-01-09,3.3,1469,0
1880-01-10,1.8,1470,0
1880-01-11,0.7,1471,0
1880-01-12,0.3,1472,0
1880-01-13,0.2,1473,0
1880-01-14,-0.5,1474,0
1880-01-15,-2.4,1475,0
1880-01-16,-3.3,1476,0
1880-01-17,-4.2,1477,0
1880-01-18,-7.1,1478,0
1880-01-19,-8.5,1479,0
1880-01-20,-5.4,1480,0
1880-01-21,-4.7,1481,0
1880-01-22,-2.3,1482,0
1880-01-23,-1.0,1483,0
1880-01-24,-1.5,1484,0
1880-01-25,1.4,1485,0
1880-01-26,-3.2,1486,0
1880-01-27,-3.8,1487,0
1880-01-28,-4.4,1488,0
1880-01-29,-4.1,1489,0
1880-01-30,-3.5,1490,0
1880-01-31,-1.6,1491,0
1880-02-01,0.2,1492,0
1880-02-02,-2.8,1493,0
1880-02-03,-1.2,1494,0
1880-02-04,-0.9,1495,0
1880-02-05,-3.1,1496,0
1880-02-06,-1.4,1497,0
1880-02-07,-1.1,1498,0
1880-02-08,-1.3,1499,0
1880-02-09,0.9,1500,0
1880-02-10,-1.3,1501,0
1880-02-11,-0.7,1502,0
1880-02-12,3.2,1503,0
1880-02-13,2.8,1504,0
1880-02-14,1.8,1505,0
1880-02-15,0.3,1506,0
1880-02-16,0.8,1507,0
1880-02-17,2.4,1508,0
1880-02-18,1.9,1509,0
1880-02-19,4.7,1510,0
1880-02-20,8.4,1511,0
1880-02-21,7.8,1512,0
1880-02-22,4.2,1513,0
1880-02-23,1.8,1514,0
1880-02-24,-0.6,1515,0
1880-02-25,-1.2,1516,0
1880-02-26,1.6,1517,0
1880-02-27,2.3,1518,0
1880-02-28,3.0,1519,0
1880-02-29,7.0,1520,0
1880-03-01,8.2,1521,0
1880-03-02,7.8,1522,0
1880-03-03,8.8,1523,0
1880-03-04,4.9,1524,0
1880-03-05,6.0,1525,0
1880-03-06,7.9,1526,0
1880-03-07,9.9,1527,0
1880-03-08,4.3,1528,0
1880-03-09,3.7,1529,0
1880-03-10,8.0,1530,0
1880-03-11,4.3,1531,0
1880-03-12,-0.3,1532,0
1880-03-13,-2.0,1533,0
1880-03-14,1.3,1534,0
1880-03-15,1.0,1535,0
1880-03-16,0.3,1536,0
1880-03-17,3.0,1537,0
1880-03-18,1.8,1538,0
1880-03-19,2.3,1539,0
1880-03-20,2.4,1540,0
1880-03-21,2.5,1541,0
1880-03-22,2.3,1542,0
1880-03-23,1.7,1543,0
1880-03-24,4.7,1544,0
1880-03-25,3.7,1545,0
1880-03-26,6.7,1546,0
1880-03-27,6.5,1547,0
1880-03-28,6.4,1548,0
1880-03-29,8.0,1549,0
1880-03-30,7.1,1550,0
1880-03-31,8.6,1551,0
1880-04-01,8.6,1552,0
1880-04-02,7.7,1553,0
1880-04-03,7.7,1554,0
1880-04-04,10.7,1555,0
1880-04-05,7.6,1556,0
1880-04-06,8.7,1557,0
1880-04-07,9.2,1558,0
1880-04-08,4.4,1559,0
1880-04-09,3.9,1560,0
1880-04-10,4.2,1561,0
1880-04-11,4.0,1562,0
1880-04-12,8.3,1563,0
1880-04-13,10.9,1564,0
1880-04-14,13.7,1565,0
1880-04-15,15.1,1566,0
1880-04-16,16.3,1567,0
1880-04-17,17.5,1568,0
1880-04-18,17.7,1569,0
1880-04-19,15.2,1570,0
1880-04-20,16.9,1571,0
1880-04-21,15.0,1572,0
1880-04-22,14.9,1573,0
1880-04-23,13.7,1574,0
1880-04-24,11.1,1575,0
1880-04-25,10.7,1576,0
1880-04-26,8.7,1577,0
1880-04-27,9.8,1578,0
1880-04-28,9.7,1579,0
1880-04-29,5.2,1580,0
1880-04-30,6.8,1581,0
1880-05-01,10.5,1582,0
1880-05-02,12.7,1583,0
1880-05-03,13.1,1584,0
1880-05-04,13.1,1585,0
1880-05-05,13.4,1586,0
1880-05-06,13.7,1587,0
1880-05-07,10.6,1588,0
1880-05-08,8.8,1589,0
1880-05-09,8.9,1590,0
1880-05-10,8.1,1591,0
1880-05-11,8.3,1592,0
1880-05-12,11.8,1593,0
1880-05-13,14.5,1594,0
1880-05-14,16.6,1595,0
1880-05-15,16.3,1596,0
1880-05-16,13.9,1597,0
1880-05-17,9.7,1598,0
1880-05-18,7.5,1599,0
1880-05-19,6.4,1600,0
1880-05-20,10.1,1601,0
1880-05-21,10.7,1602,0
1880-05-22,12.5,1603,0
1880-05-23,11.2,1604,0
1880-05-24,14.1,1605,0
1880-05-25,16.6,1606,0
1880-05-26,19.9,1607,0
1880-05-27,24.0,1608,0
1880-05-28,15.8,1609,0
1880-05-29,13.2,1610,0
1880-05-30,13.6,1611,0
1880-05-31,12.0,1612,0
1880-06-01,13.3,1613,0
1880-06-02,16.3,1614,0
1880-06-03,16.5,1615,0
1880-06-04,14.3,1616,0
1880-06-05,11.7,1617,0
1880-06-06,11.1,1618,0
1880-06-07,13.6,1619,0
1880-06-08,13.5,1620,0
1880-06-09,16.4,1621,0
1880-06-10,19.8,1622,0
1880-06-11,19.4,1623,0
1880-06-12,24.0,1624,0
1880-06-13,21.6,1625,0
1880-06-14,16.1,1626,0
1880-06-15,17.8,1627,0
1880-06-16,19.7,1628,0
1880-06-17,18.2,1629,0
1880-06-18,19.9,1630,0
1880-06-19,21.0,1631,0
1880-06-20,18.0,1632,0
1880-06-21,18.5,1633,0
1880-06-22,20.8,1634,0
1880-06-23,18.7,1635,0
1880-06-24,18.0,1636,0
1880-06-25,15.8,1637,0
1880-06-26,15.9,1638,0
1880-06-27,16.3,1639,0
1880-06-28,17.6,1640,0
1880-06-29,18.4,1641,0
1880-06-30,22.1,1642,0
1880-07-01,20.3,1643,0
1880-07-02,21.1,1644,0
1880-07-03,20.5,1645,0
1880-07-04,18.9,1646,0
1880-07-05,15.3,1647,0
1880-07-06,16.7,1648,0
1880-07-07,20.0,1649,0
1880-07-08,20.2,1650,0
1880-07-09,21.3,1651,0
1880-07-10,22.4,1652,0
1880-07-11,20.8,1653,0
1880-07-12,22.2,1654,0
1880-07-13,21.7,1655,0
1880-07-14,21.3,1656,0
1880-07-15,22.2,1657,0
1880-07-16,24.6,1658,0
1880-07-17,24.6,1659,0
1880-07-18,20.9,1660,0
1880-07-19,21.2,1661,0
1880-07-20,19.6,1662,0
1880-07-21,15.6,1663,0
1880-07-22,17.0,1664,0
1880-07-23,17.2,1665,0
1880-07-24,18.8,1666,0
1880-07-25,20.1,1667,0
1880-07-26,19.1,1668,0
1880-07-27,16.5,1669,0
1880-07-28,17.5,1670,0
1880-07-29,22.0,1671,0
1880-07-30,20.1,1672,0
1880-07-31,16.9,1673,0
1880-08-01,17.4,1674,0
1880-08-02,16.9,1675,0
1880-08-03,15.4,1676,0
1880-08-04,16.2,1677,0
1880-08-05,16.8,1678,0
1880-08-06,18.9,1679,0
1880-08-07,20.3,1680,0
1880-08-08,17.5,1681,0
1880-08-09,15.3,1682,0
1880-08-10,15.3,1683,0
1880-08-11,16.5,1684,0
1880-08-12,20.0,1685,0
1880-08-13,20.6,1686,0
1880-08-14,20.0,1687,0
1880-08-15,20.9,1688,0
1880-08-16,20.0,1689,0
1880-08-17,18.8,1690,0
1880-08-18,19.0,1691,0
1880-08-19,18.1,1692,0
1880-08-20,19.9,1693,0
1880-08-21,20.0,1694,0
1880-08-22,20.7,1695,0
1880-08-23,20.7,1696,0
1880-08-24,21.9,1697,0
1880-08-25,22.4,1698,0
1880-08-26,20.3,1699,0
1880-08-27,18.1,1700,0
1880-08-28,16.9,1701,0
1880-08-29,17.8,1702,0
1880-08-30,17.6,1703,0
1880-08-31,18.7,1704,0
1880-09-01,21.0,1705,0
1880-09-02,21.0,1706,0
1880-09-03,19.5,1707,0
1880-09-04,21.7,1708,0
1880-09-05,23.7,1709,0
1880-09-06,21.1,1710,0
1880-09-07,20.3,1711,0
1880-09-08,16.2,1712,0
1880-09-09,15.9,1713,0
1880-09-10,17.6,1714,0
1880-09-11,17.9,1715,0
1880-09-12,17.5,1716,0
1880-09-13,18.3,1717,0
1880-09-14,16.0,1718,0
1880-09-15,15.6,1719,0
1880-09-16,15.1,1720,0
1880-09-17,14.8,1721,0
1880-09-18,14.9,1722,0
1880-09-19,13.3,1723,0
1880-09-20,12.0,1724,0
1880-09-21,11.1,1725,0
1880-09-22,11.9,1726,0
1880-09-23,13.0,1727,0
1880-09-24,13.0,1728,0
1880-09-25,12.0,1729,0
1880-09-26,12.4,1730,0
1880-09-27,12.1,1731,0
1880-09-28,12.5,1732,0
1880-09-29,12.4,1733,0
1880-09-30,13.2,1734,0
1880-10-01,14.0,1735,0
1880-10-02,13.8,1736,0
1880-10-03,8.0,1737,0
1880-10-04,9.4,1738,0
1880-10-05,10.4,1739,0
1880-10-06,17.0,1740,0
1880-10-07,17.6,1741,0
1880-10-08,13.0,1742,0
1880-10-09,11.1,1743,0
1880-10-10,9.4,1744,0
1880-10-11,6.2,1745,0
1880-10-12,7.5,1746,0
1880-10-13,8.0,1747,0
1880-10-14,9.6,1748,0
1880-10-15,8.2,1749,0
1880-10-16,10.5,1750,0
1880-10-17,9.2,1751,0
1880-10-18,9.4,1752,0
1880-10-19,7.6,1753,0
1880-10-20,6.1,1754,0
1880-10-21,5.1,1755,0
1880-10-22,2.9,1756,0
1880-10-23,1.2,1757,0
1880-10-24,2.1,1758,0
1880-10-25,5.0,1759,0
1880-10-26,6.6,1760,0
1880-10-27,3.8,1761,0
1880-10-28,9.6,1762,0
1880-10-29,8.1,1763,0
1880-10-30,2.4,1764,0
1880-10-31,6.3,1765,0
1880-11-01,4.2,1766,0
1880-11-02,1.5,1767,0
1880-11-03,-0.4,1768,0
1880-11-04,0.4,1769,0
1880-11-05,2.3,1770,0
1880-11-06,6.1,1771,0
1880-11-07,7.4,1772,0
1880-11-08,5.1,1773,0
1880-11-09,1.8,1774,0
1880-11-10,3.5,1775,0
1880-11-11,4.9,1776,0
1880-11-12,6.6,1777,0
1880-11-13,9.9,1778,0
1880-11-14,12.2,1779,0
1880-11-15,7.4,1780,0
1880-11-16,8.7,1781,0
1880-11-17,9.0,1782,0
1880-11-18,5.2,1783,0
1880-11-19,7.1,1784,0
1880-11-20,0.7,1785,0
1880-11-21,-0.1,1786,0
1880-11-22,1.5,1787,0
1880-11-23,1.0,1788,0
1880-11-24,3.6,1789,0
1880-11-25,7.7,1790,0
1880-11-26,9.1,1791,0
1880-11-27,10.3,1792,0
1880-11-28,7.1,1793,0
1880-11-29,3.9,1794,0
1880-11-30,3.5,1795,0
1880-12-01,1.0,1796,0
1880-12-02,4.7,1797,0
